X-Men Origins: Wolverine,107,1991,6.95,Action|Sci-Fi|Thriller,Drama|Horror|Thriller,Drama
Harvey,115,1991,1.35,Comedy|Fantasy,Crime|Drama|Thriller,Documentary|Horror
The Killers,104,2010,8.61,Crime,Comedy|Drama|Romance,Action|Thriller
Second Time Around The,134,2000,7.89,Comedy|Western,Adventure|Comedy|Sci-Fi,Drama
Craig's Wife,109,1991,8.29,Drama,Drama,Comedy
Lady in the Water,120,1999,2.94,Drama|Fantasy|Mystery,Children|Drama,Comedy|Musical
3 Strikes,138,2015,4.43,Comedy,Action|Comedy|Crime,Animation|Comedy
Final Inquiry The (Inquiry The) (inchiesta L'),141,2002,9.49,Adventure|Drama|Mystery,Action|Comedy|Musical,Drama|Romance
Spring Break Shark Attack,109,1997,3.86,Adventure|Drama|Horror,Comedy,Action|Crime|Drama|Thriller
Nasty Girl The (schreckliche Mädchen Das),139,1998,4.89,Comedy|Drama,Horror|Sci-Fi,Comedy|Drama
Bread Love and Dreams (Pane amore e fantasia),133,2006,5.15,Comedy|Romance,Drama,Drama|Romance|Sci-Fi
Endangered Species,141,1993,2.25,Mystery|Sci-Fi|Thriller,Action,Drama
My Kid Could Paint That,112,2011,1.82,Documentary,Action|Thriller,Documentary
Devil Times Five (a.k.a. Peopletoys),122,2015,7.96,Horror,Comedy,Drama|Horror|Thriller
Safrana or Freedom of Speech (Safrana ou le droit à la parole),104,2010,7.84,Drama,Drama|War,Drama
Welcome Mr. Marshall (Bienvenido Mister Marshall),145,1996,7.64,Comedy,Drama|Mystery|Romance,Drama
Guest from the Future (Gostya iz buduschego),136,2004,4.29,Adventure|Drama|Sci-Fi,Action|Thriller,Drama|Mystery
Quatermass Xperiment The,124,2020,6.16,Horror|Mystery|Sci-Fi|Thriller,Action|Fantasy|Sci-Fi,Comedy|Drama
Last Summer of La Boyita The (El último verano de la Boyita),109,2001,8.5,Drama,Adventure|Children,Drama
Flesh and the Devil,145,1992,7.63,Drama|Romance,Action|Crime,Action|Crime
H-Man The (Bijo to Ekitainingen),116,2009,8.65,Horror|Mystery|Sci-Fi|Thriller,Sci-Fi,Drama
Troll 2,132,1992,9.64,Fantasy|Horror,Documentary,Documentary
Che: Part Two,106,2006,9.4,Drama|War,(no genres listed),Children|Comedy|Musical
Maradona by Kusturica,107,1990,8.09,Documentary,Drama,Comedy
Class Trip The (La classe de neige),138,1996,2.27,Drama|Mystery,Drama|Thriller,Comedy
Stray Dog (Nora inu),122,2020,1.85,Drama|Film-Noir|Thriller,Documentary,Action|Comedy
Kid Galahad,125,1996,6.98,Crime|Drama|Romance,Drama,Drama
Salla: Selling the Silence,128,2020,6.66,Documentary,Drama,Horror
Prisoner of Paradise,130,2018,6.62,Documentary,Documentary|War,Action|Adventure|Sci-Fi|Thriller
Stealing Home,136,2018,9.98,Drama,Comedy|Drama|Romance,Crime|Drama|Thriller
Kiss of the Dragon,114,2014,6.82,Action,Horror,Comedy
Ballermann 6,143,1998,1.03,Comedy,Horror|Thriller,Drama|Fantasy
Breakaway (Speedy Singhs),119,2011,4.85,Comedy|Drama,Comedy|Drama,Action|Drama
Man Who Would Be King The,147,2019,8.94,Adventure|Drama,Action|Crime|Mystery|Sci-Fi|Thriller,Documentary
Ghost World,129,2014,8.61,Comedy|Drama,Comedy,Action|Comedy|Crime
Cigarette Girl of Mosselprom The (Papirosnitsa ot Mosselproma),115,1998,6.56,Comedy|Romance,Comedy,Drama
X: The Unknown,112,1997,4.47,Horror|Sci-Fi,Mystery|Sci-Fi|Thriller,Thriller
Crac,133,2009,4.1,Animation,Action|Thriller,Action|Drama|Mystery|Sci-Fi
Birth,125,1993,8.62,Drama|Mystery,Action|Animation|Drama|Fantasy|Sci-Fi,Action|Thriller
Deserter (Dezertir),142,2013,5.46,Drama,Comedy|Romance,Comedy
Inglourious Basterds,132,2010,5.66,Action|Drama|War,Drama,Documentary
Stuart Little 2,122,2011,4.29,Children|Comedy,Documentary,Documentary
Son of the Pink Panther,127,2000,1.59,Comedy,Animation|Children,Comedy
Humanoids from the Deep,139,1993,5.97,Horror|Sci-Fi,Drama|Thriller,Drama|Thriller
Stig-Helmer Story The,126,2002,6.07,Comedy|Drama,Children|Comedy,Action|Comedy
Filth,108,2009,4.69,Comedy|Crime|Drama,Action|Crime|Mystery|Thriller,Horror|Thriller
Changing Lanes,118,2006,4.73,Drama|Thriller,Comedy|Romance,Crime|Drama|Thriller
Wheel The (La Roue),114,2008,3.82,Drama,Comedy|Drama,Comedy|Drama|Romance
SSSSSSS,104,2006,6.98,Horror|Sci-Fi,Action|Adventure|Comedy|Sci-Fi|IMAX,Comedy|Drama
Science of Sleep The (La science des rêves),131,1993,2.63,Comedy|Drama|Fantasy|Romance,Action|Drama,Comedy
Snake-Crane Secret (She hao dan xin zhen jiu zhou),113,2004,8.12,Action|Drama,Action|Western,Crime|Drama|Thriller
Sunshine State,133,2020,9.75,Drama,Comedy|Horror,Comedy
Bigfoot Lives,134,2017,4.3,Adventure|Documentary|Drama,Drama|Horror,Drama
Babylon,109,2013,4.03,Drama,Drama|Romance,Drama|Romance
Big Blue The (Grand bleu Le),142,1991,4.86,Adventure|Drama|Romance,Musical,Crime|Mystery
Beyond Therapy,118,2000,6.88,Comedy,Action|Drama|Romance,Drama
Time of the Gypsies (Dom za vesanje),139,2013,6.83,Comedy|Crime|Drama|Fantasy,Comedy|Mystery|Thriller,Crime|Drama
Elizabeth: The Golden Age,104,2020,8.38,Drama,Comedy,Comedy|Crime|Drama
Deep End,117,2004,8.23,Comedy|Drama|Romance,Action|Adventure|Crime|Drama,Action|Adventure|Romance
Here and There (Tamo i ovde),146,2010,3.42,Comedy|Drama,Romance|Sci-Fi,Comedy|Horror
Vivacious Lady,148,2013,4.05,Comedy|Romance,Crime|Documentary|Drama,Drama
Body Fat Index of Love,102,2012,3.61,Comedy,Comedy|Drama,Horror
Fox The,117,1990,2.09,Drama,Drama|Mystery,Comedy|Romance
Season's Greetings,132,2014,9.93,Comedy,Comedy|Drama|Fantasy,Comedy|Romance
Final Fantasy: The Spirits Within,132,2001,4.05,Adventure|Animation|Fantasy|Sci-Fi,Action|Crime|Drama,Comedy|Drama
Efectos secundarios,149,1991,6.92,Comedy,Sci-Fi,Drama
View to a Kill A,111,2002,3.32,Action|Adventure|Thriller,Documentary,Drama|Romance|War
Alpha Dog,127,2017,8.11,Crime|Drama,Crime|Drama|Film-Noir|Thriller,Documentary
Kissed,114,2015,4.82,Drama|Romance,Action|Comedy|Romance|War,Comedy|Drama|Romance
Cimarron,125,2019,4.32,Drama|Western,Documentary,Comedy|Crime|Horror|Mystery|Thriller
Running,120,2020,6.67,Drama,Drama,Drama
Class Act,125,2001,2.5,Comedy,Horror|Thriller,Action|Crime|Thriller
Great White Hope The,131,2007,2.64,Action|Drama,Drama,Drama
V/H/S: Viral,143,2006,1.87,Horror|Thriller,Drama|Romance|War,Action|Adventure|Sci-Fi
I Am Taraneh I Am Fifteen Years Old (Man taraneh panzdah sal daram),126,2019,3.04,Drama,Drama,Comedy|Drama|Romance
From the Clouds to the Resistance (Dalla nube alla resistenza),122,2009,4.63,Drama,Crime|Drama|Film-Noir|Romance|Thriller,Action|Horror|Sci-Fi
Our Little Girl,133,1997,6.3,Comedy|Drama|Romance,Documentary,Comedy|Romance
Prince of Foxes,149,2003,4.23,Adventure|Drama,Action|Adventure|Thriller|IMAX,Adventure|Animation|Fantasy|Sci-Fi
Central Park,106,2003,1.84,Documentary,Animation|Comedy|Musical,Drama
General The,118,2016,5.94,Comedy|War,Documentary,Action|Sci-Fi|Thriller
Guyver The,132,2004,1.51,Action|Comedy|Sci-Fi,Comedy|Drama|Romance,Documentary|Horror|War
Uprise,129,2010,7.51,Drama,Drama,Drama
Alone in the Wilderness,118,2017,8.85,Documentary,Comedy|Fantasy,Children|Comedy|Fantasy
Adios Sabata,117,2006,9.25,Action|War|Western,Action|Drama|War,Drama|Film-Noir|Thriller
Arcade,149,1996,4.34,Horror|Sci-Fi,Drama,Comedy|Crime
Love Happy,147,2005,3.37,Comedy,Fantasy|Horror|Thriller,Comedy|Fantasy|Romance
The DUFF,104,2007,7.2,Comedy,Action,Documentary
The Harry Hill Movie,115,1998,6.58,Comedy,Thriller,Drama
Attack of the 50 Foot Woman,140,1998,5.19,Comedy|Sci-Fi,Action|Drama,Comedy|Drama
Shorts,121,2000,1.47,Children,Drama,Action|Drama|Thriller
Gun Woman,122,2010,6.66,Action|Thriller,Comedy|Sci-Fi,Comedy|Romance
Class Act,122,2002,1.11,Comedy,Crime|Drama|Thriller,Adventure|Drama|War
Salinger,109,2016,8.91,Documentary,Comedy|Drama,Animation|Children|Comedy|Romance
Second Honeymoon,111,1990,1.15,Comedy|Romance,Comedy,Comedy
Mighty Joe Young,146,2005,9.21,Action|Adventure|Drama|Fantasy|Thriller,Drama,Drama|War
Lion of the Desert,141,2009,6.21,War,Comedy,Adventure|Mystery|Romance|Thriller
Circles (Krugovi),117,1998,8.62,Drama,Documentary,Children|Comedy
Sex Ed,125,2002,4.88,Comedy|Romance,Comedy,Comedy
Koumiko Mystery The (Mystère Koumiko Le),120,2005,7.55,Documentary,Drama,Action|Adventure|Crime|Thriller
Bedford Incident The,108,2000,4.43,Drama|Thriller|War,Romance,Crime
Red Cliff (Chi bi),127,1994,8.1,Action|Adventure|Drama|War,Children|Fantasy,Comedy
Sir Arne's Treasure,150,1994,3.96,Drama,Comedy,Action
Starman,121,1998,2.64,Adventure|Drama|Romance|Sci-Fi,Comedy|Drama,Documentary
Ex-Girlfriends,120,1991,1.69,Comedy|Drama,Drama|Romance,Drama|Mystery
Mothman Prophecies The,128,1997,2.58,Drama|Fantasy|Horror|Mystery|Thriller,Animation|Children,Documentary
Beginners,146,2016,5.15,Drama,Comedy,Drama
Bottle Rocket,149,2001,6.61,Adventure|Comedy|Crime|Romance,Drama,Action|Adventure|Drama
Rapid Fire,148,1997,8.39,Action|Crime|Thriller,Action|Adventure|Fantasy|Romance|IMAX,Animation|Children|Musical
Disco Godfather,110,2000,3.54,Action|Crime|Drama,Drama|Thriller,Documentary
The Real Glory,146,2020,9.59,War,Drama,Drama|War
Peter's Friends,142,2007,3.01,Comedy|Drama,Drama|Mystery|Thriller,Drama
Mother I Love You,132,2015,9.9,Drama,Drama,Comedy|Romance
Lonely Passion of Judith Hearne The,119,2008,2.4,Drama|Romance,Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,Drama|Fantasy|Romance
Wildest Dream The,120,2009,3.49,Documentary,Children|Comedy,Comedy
Dolly Sisters The,106,2008,5.72,Drama|Musical|Romance,Action|Adventure|Animation|Comedy|Thriller,Adventure|Documentary|Drama
Taffin,130,2010,5.06,Action|Thriller,Action|Adventure|Animation|Children,Drama
Prince & Me The,128,1996,6.09,Comedy|Romance,War,Documentary|Drama
Gamera vs. Barugon,137,1992,2.99,Action|Fantasy|Sci-Fi,Horror|Sci-Fi,Action|Comedy|Drama
Babies (Bébé(s)),137,2008,9.45,Documentary,Horror|Mystery,Drama
Beer,135,1996,7.11,Comedy,Documentary,Documentary
Bordertown,125,1997,3.96,Crime|Drama,Drama,Comedy
M for Mother (Mim mesle madar),111,1992,2.87,Drama,Crime|Drama,Comedy
Last Stand The,112,1993,4.28,Action|Crime|Thriller,Action|Drama|War,Drama|Romance
My Perestroika,117,1992,4.79,Documentary,Children|Drama,Drama
Stealing a Nation,128,1995,5.98,Documentary,Drama,Action|Drama
I'm Crazy About Iris Blond,109,2008,6.29,Comedy|Romance,Drama|Thriller,Drama
The Forgotten Woman,147,2010,4.08,Documentary,Documentary,Documentary
How to Steal a Million,109,1999,3.73,Comedy|Crime|Romance,Documentary,Action|Drama
Wet Parade The,113,2002,5.71,Drama|Romance,Comedy,Drama|Horror|Thriller
Dear Pillow,138,2001,10.0,Drama,Comedy|Western,Documentary
Babylon 5: In the Beginning,106,2006,9.93,Adventure|Sci-Fi,Drama|Thriller,Comedy|Crime|Drama|Musical
Pollyanna,138,1998,3.65,Children|Comedy|Drama,Crime|Drama,Drama
Maltese Falcon The (a.k.a. Dangerous Female),144,2006,7.18,Mystery,Crime|Drama|Thriller,Drama
Pear Tree The (Derakhte Golabi),103,2005,9.79,Drama|Romance,Documentary,Action|Sci-Fi|Thriller
Walk on the Moon A,133,2011,8.06,Drama|Romance,Drama|Romance,Horror|Thriller
Stormy Monday,132,1991,3.13,Crime|Drama,Horror,Animation|Comedy|Sci-Fi
It Came from Hollywood,136,2014,5.03,Comedy|Documentary,Adventure|Drama|Thriller,Comedy
Get Smart,119,2015,1.71,Action|Comedy,Horror,Drama|Thriller|War
The Facility,127,1990,8.63,Horror|Sci-Fi,Action|Comedy,Comedy|Drama|Romance
Sound and the Fury The,115,1992,6.47,Drama|Romance,Drama,Drama
War Made Easy: How Presidents & Pundits Keep Spinning Us to Death,129,2020,7.61,Documentary|War,Drama,Crime|Thriller
I Wake Up Screaming,147,1995,4.56,Crime|Film-Noir|Mystery|Romance|Thriller,(no genres listed),Drama|Fantasy|Romance
Firestorm,149,1992,8.21,Action|Adventure|Thriller,Crime|Drama|Thriller,Comedy
Adventure in Baltimore,130,2012,4.57,Comedy|Drama,Drama|Musical,Documentary
Ninette,112,2013,8.73,Comedy,Drama|War,Action
Niagara,138,2018,8.37,Drama|Thriller,Crime|Drama|Romance,Crime|Drama
Here Comes the Groom,141,2015,5.7,Comedy|Musical|Romance,Adventure|Comedy|War,Comedy|Romance
Giallo,148,2005,5.96,Crime|Horror|Thriller,Comedy,Comedy
Shampoo,104,2009,1.06,Comedy|Drama|Romance,Documentary,Crime|Drama|Fantasy|Mystery|Thriller
The Pirates of Blood River,102,1999,2.0,Action|Adventure|Comedy,Comedy,Drama
Beyond the Walls (Hors les murs),111,2018,2.45,Drama,Comedy,Comedy|Musical|Romance
Unbelievers The,137,2019,8.83,Documentary,Drama,Comedy|Drama
Wag the Dog,111,2010,2.69,Comedy,Drama|Thriller,Comedy|Romance
Zombie and the Ghost Train (Zombie ja Kummitusjuna),132,2012,5.67,Comedy|Drama,Drama|Thriller,Horror
Where the Heart Is,148,1990,7.59,Comedy|Drama,Drama|Romance,Documentary
Someone Like Him (Einer wie Bruno),106,2004,8.45,Comedy|Drama,Drama,(no genres listed)
From the Earth to the Moon,145,2010,6.71,Action|Documentary|Drama|Thriller,Horror|Sci-Fi,Documentary
Together (Han ni Zai Yiki),122,2015,3.06,Drama,Comedy|Romance,Comedy
Wrong Guy The,135,2012,4.89,Comedy|Romance|Thriller,Comedy|Drama,Action|Thriller
Killer's Kiss,119,2002,3.4,Crime|Film-Noir,Adventure|Children|Drama,Drama
Solomon Kane,128,2020,5.81,Action|Adventure|Fantasy|Horror,Comedy|Drama,Comedy|Drama
Lightning in a Bottle,106,2017,5.27,Documentary,Comedy|Horror|Thriller,Action|Adventure|Thriller
Wake in Fright,107,2003,7.69,Drama|Thriller,Drama|Fantasy|Horror,Drama
Big Game,147,1997,1.14,Action|Drama|Thriller,Comedy,Comedy|Mystery
Woodmans The,139,1993,4.25,Documentary,Comedy|Crime|Drama|Horror|Mystery,Drama|Romance
Triple Cross,117,2018,8.26,Action|Adventure|Drama|Thriller|War,Documentary,Action|Crime|Drama|Thriller
Story of Floating Weeds A (Ukikusa monogatari),124,1999,7.47,Drama,Action|Drama|Mystery,Documentary
Aftermath: Population Zero,105,1999,5.27,Documentary|Sci-Fi,Comedy|Drama,Drama
Equus,122,1992,9.61,Drama|Mystery,Comedy,Documentary|Drama|Thriller
Halloween II,150,1994,3.48,Horror|Thriller,Children|Comedy|Drama,Action|Adventure|Drama
Post Mortem,141,2016,1.3,Drama,Horror,Documentary
Easy,109,1995,3.04,Comedy|Drama|Romance,Drama|Romance,Adventure|Animation|Children|Comedy|Fantasy
Puss in Boots (Nagagutsu o haita neko),116,1997,5.61,Adventure|Animation|Children|Comedy|Fantasy|Romance,Comedy|Horror,Drama
Nobody Knows Anything!,123,2014,7.55,Comedy,Drama,Comedy|Horror|Romance
Seinto Seiya: Legend of Sanctuary (Seinto Seiya: Legend of Sanctuary),117,2010,7.07,Animation,Action|Adventure,Documentary
Cell The,127,2003,9.29,Drama|Horror|Thriller,Comedy,Drama|Musical
Peter and Vandy,120,1994,5.87,Comedy|Drama|Romance,Documentary,Documentary
Busher The,126,2004,6.0,Comedy|Drama,Documentary,Comedy
Capricorn One,114,2020,6.55,Drama|Sci-Fi|Thriller,Comedy|Drama|Romance,Action|Drama|Romance
102 Minutes That Changed America,142,2013,9.51,Documentary,Comedy|Drama,Documentary
Music Man The,144,2000,9.66,Children|Comedy|Musical|Romance,Drama|Romance,Comedy
Everybody's Fine,105,1998,6.87,Drama,Thriller,Crime|Drama|Thriller
Riff-Raff,136,2014,9.49,Comedy|Drama,Drama,Crime|Drama
Love and Basketball,113,2004,1.2,Drama|Romance,Action,Documentary
Boxcar Bertha,138,1992,4.68,Drama,Comedy|Horror,Drama|Romance
Broken English,147,2017,5.91,Comedy|Drama|Romance,Action|Animation|Children|Sci-Fi,Adventure|Animation|Comedy
Portrait of Jennie,134,2008,7.08,Drama|Fantasy|Mystery|Romance,Documentary,Action|Sci-Fi
Harvest,120,1994,8.32,Drama,Crime|Drama|Horror,Drama|Romance
Who Framed Roger Rabbit?,118,2008,4.23,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,Drama,Comedy|Romance
Creature from the Haunted Sea,125,2000,2.27,Comedy|Horror,Comedy,Action|Drama
Family Jewels The (Eierdiebe),145,1992,9.4,Comedy|Drama|Romance,Crime|Drama,Western
